------------Training error values------------
0.623979 0 0.194675
0.249719 0 0.0311798
--------
0.784822 1 0.0231508
-0.94326 0 0.44487
-0.839359 0 0.352262
0.0754776 0 0.00284844
0.999153 0 0.499153
0.975806 0 0.476099
0.722186 0 0.260777
0.655843 0 0.215065
0.555112 0 0.154075
0.272962 0 0.0372542
--------
0.777571 0 0.302308
-0.999988 0 0.499988
-0.833501 1 1.68086
0.897161 0 0.402449
0.98364 0 0.483774
-0.907347 0 0.411639
0.853457 0 0.364194
0.994966 0 0.494978
0.955776 0 0.456754
0.84586 0 0.357739
--------
0.121453 0 0.00737546
-0.529677 0 0.140279
0.785909 0 0.308827
0.434549 0 0.0944164
0.412429 0 0.085049
0.997737 0 0.497739
-0.946027 0 0.447483
-0.971391 0 0.4718
0.509513 0 0.129802
0.956839 1 0.000931421
--------
0.453795 0 0.102965
-0.77205 0 0.298031
0.880167 0 0.387347
0.688399 1 0.0485475
0.967365 0 0.467897
0.998318 0 0.498319
-0.744057 0 0.27681
0.833762 0 0.34758
0.469463 0 0.110198
0.0118552 0 7.02728e-005
--------
-0.723372 0 0.261633
0.996399 1 6.48453e-006
0.99859 0 0.498591
0.70844 0 0.250943
0.0210511 0 0.000221575
-0.99962 0 0.49962
0.253075 0 0.0320236
-0.993098 0 0.493121
-0.920949 0 0.424074
-0.485905 0 0.118052
--------
0.965726 0 0.466314
0.862398 1 0.00946715
0.952581 0 0.453705
-0.960079 0 0.460876
-0.895502 0 0.400962
0.907541 0 0.411815
0.785913 0 0.308829
-0.918007 0 0.421368
0.911096 0 0.415048
0.157107 0 0.0123413
--------
0.827594 1 0.0148619
-0.920265 0 0.423443
0.54834 0 0.150338
0.599106 0 0.179464
0.999595 0 0.499595
0.131176 0 0.00860353
-0.397561 0 0.0790274
-0.878748 0 0.386099
-0.703248 0 0.247279
0.523261 0 0.136901
--------
-0.151761 0 0.0115157
-0.636578 0 0.202616
0.991889 0 0.491922
0.984132 0 0.484258
0.894267 1 0.00558971
0.89842 0 0.403579
-0.910945 0 0.41491
-0.992701 0 0.492727
-0.851269 0 0.362329
0.932871 0 0.435124
--------
0.528717 0 0.139771
-0.225577 0 0.0254424
-0.498066 0 0.124035
-0.323161 0 0.0522166
0.947088 0 0.448488
0.857055 0 0.367272
-0.845682 0 0.357589
0.789467 0 0.311629
-0.996429 0 0.496436
0.453639 1 0.149255
--------
0.944261 0 0.445814
-0.994695 0 0.494709
0.757818 1 0.0293261
0.297078 0 0.0441278
0.359507 0 0.0646228
0.301526 0 0.0454589
0.999225 0 0.499225
0.995905 0 0.495914
0.701481 0 0.246038
0.797243 0 0.317798
--------
0.794 1 0.021218
-0.999358 0 0.499359
-0.680002 0 0.231201
0.395352 0 0.0781517
0.996501 0 0.496507
0.159038 0 0.0126465
0.731909 0 0.267845
0.872666 0 0.380773
-0.938992 0 0.440853
0.996009 0 0.496017
--------
0.580771 1 0.0878767
-0.949436 0 0.450714
-0.548768 0 0.150573
0.589734 0 0.173893
0.999767 0 0.499767
-0.767052 0 0.294185
0.669287 0 0.223973
-0.025178 0 0.000316966
-0.937064 0 0.439044
0.403157 0 0.0812678
--------
0.873539 0 0.381535
-0.99785 0 0.497853
0.781805 1 0.0238045
-0.620427 0 0.192465
0.967937 0 0.468451
0.951143 0 0.452337
-0.410288 0 0.0841681
-0.651736 0 0.21238
0.146317 0 0.0107043
0.999552 0 0.499552
--------
-0.66936 1 1.39338
0.0132027 0 8.71555e-005
0.721225 0 0.260082
0.973116 0 0.473478
0.938375 0 0.440274
0.998517 0 0.498518
-0.0706658 0 0.00249682
-0.733893 0 0.269299
0.371432 0 0.0689808
0.861955 0 0.371483
--------
0.925176 0 0.427975
0.454046 0 0.103079
0.999462 1 1.44546e-007
0.734033 0 0.269402
0.887171 0 0.393536
-0.99217 0 0.4922
0.880595 0 0.387724
-0.389649 0 0.0759132
-0.997495 0 0.497498
0.758563 0 0.287709
--------
0.797719 0 0.318178
-0.997805 0 0.497807
0.946446 0 0.44788
0.900643 0 0.405579
0.718087 0 0.257825
-0.755796 0 0.285614
-0.56611 0 0.160241
-0.9945 1 1.98902
0.837651 0 0.35083
0.989409 0 0.489465
--------
0.191813 0 0.0183962
-0.373879 1 0.943772
0.990813 0 0.490856
0.91998 0 0.423182
0.947644 0 0.449015
-0.999972 0 0.499972
0.519232 0 0.134801
-0.433972 0 0.094166
-0.96404 0 0.464687
-0.223903 0 0.0250663
--------
0.640644 0 0.205212
-0.994229 0 0.494246
0.998058 0 0.49806
0.952945 0 0.454052
-0.739159 0 0.273178
0.905809 0 0.410245
-0.759051 0 0.288079
0.994008 0 0.494026
0.913645 1 0.00372864
0.578031 0 0.16706
--------
-0.672052 0 0.225827
-0.788507 0 0.310872
0.437878 0 0.0958685
0.89815 0 0.403336
0.998436 0 0.498437
-0.953803 0 0.45487
0.871634 1 0.00823894
-0.396144 0 0.0784649
-0.992726 0 0.492753
0.913551 0 0.417287
--------
0.839306 0 0.352217
-0.999989 0 0.499989
-0.718108 0 0.257839
0.865815 0 0.374818
0.985427 1 0.000106188
-0.85548 0 0.365923
0.980478 0 0.480669
0.994137 0 0.494155
0.93437 0 0.436524
0.900168 0 0.405151
--------
-0.157802 0 0.0124508
0.980813 1 0.00018408
0.996962 0 0.496966
0.448687 0 0.10066
-0.499068 0 0.124535
-0.999767 0 0.499767
0.228962 0 0.0262118
-0.990657 0 0.490701
-0.888384 0 0.394613
-0.315779 0 0.0498582
--------
0.833349 0 0.347235
-0.999693 0 0.499693
0.9439 0 0.445473
0.968593 0 0.469086
0.341014 0 0.0581454
-0.398725 0 0.079491
0.957034 1 0.000923035
0.991171 0 0.49121
0.915284 0 0.418872
0.388506 0 0.0754683
--------
0.896604 0 0.40195
-0.973518 0 0.473869
0.962435 0 0.46314
0.790149 1 0.0220187
0.31826 0 0.0506447
0.999333 0 0.499333
-0.931206 0 0.433572
-0.123505 0 0.00762673
0.28054 0 0.0393515
0.976944 0 0.47721
--------
0.415886 0 0.0864804
-0.998986 0 0.498987
0.998038 0 0.49804
0.994437 0 0.494452
0.95467 1 0.00102742
0.656824 0 0.215709
-0.510435 0 0.130272
-0.796436 0 0.317155
0.138585 0 0.00960284
0.976599 0 0.476873
--------
0.846785 0 0.358522
-0.977356 0 0.477613
0.999381 0 0.499381
0.985292 0 0.4854
0.929581 0 0.432061
-0.978896 1 1.95801
-0.928013 0 0.430604
-0.712203 0 0.253617
-0.862697 0 0.372123
-0.00582146 0 1.69447e-005
--------
-0.96547 0 0.466066
0.99686 0 0.496865
-0.29482 0 0.0434593
-0.500625 0 0.125312
0.681382 0 0.232141
-0.878922 0 0.386252
-0.639056 0 0.204197
-0.999619 0 0.499619
-0.936828 0 0.438823
0.874471 1 0.00787874
--------
-0.015493 0 0.000120016
0.996031 1 7.87491e-006
-0.9663 0 0.466868
-0.939722 0 0.441538
-0.994392 0 0.494407
0.999983 0 0.499983
0.159798 0 0.0127677
0.0264594 0 0.000350051
0.880954 0 0.38804
0.124456 0 0.00774469
--------
-0.364466 0 0.0664177
-0.962381 0 0.463088
0.625916 0 0.195885
0.626408 1 0.0697855
0.673649 0 0.226901
0.998745 0 0.498746
-0.38973 0 0.0759447
0.989404 0 0.48946
0.862389 0 0.371857
0.692463 0 0.239752
--------
0.886245 0 0.392715
-0.975679 0 0.475975
0.998555 0 0.498556
0.640507 1 0.0646177
-0.182427 0 0.0166397
0.560265 0 0.156948
0.286849 0 0.0411412
-0.779747 0 0.304002
0.982198 0 0.482357
0.973259 0 0.473616
--------
-0.395489 0 0.0782059
-0.986361 0 0.486454
0.99574 0 0.495749
0.996344 0 0.496351
0.980133 0 0.48033
-0.932076 0 0.434382
-0.0771073 0 0.00297277
-0.924907 0 0.427727
-0.922142 1 1.84731
0.955319 0 0.456318
--------
0.940923 0 0.442668
-0.998145 0 0.498147
-0.956206 0 0.457165
-0.904955 0 0.409472
0.997228 0 0.497232
0.910695 1 0.00398772
-0.208327 0 0.0217
0.813693 0 0.331048
0.977349 0 0.477605
0.759643 0 0.288529
--------
0.591656 0 0.175028
-0.999883 0 0.499883
-0.796193 0 0.316961
0.923402 0 0.426336
0.923529 1 0.00292391
-0.995876 0 0.495884
0.113782 0 0.00647318
0.9709 0 0.471323
0.693282 0 0.24032
0.392926 0 0.0771955
--------
-0.144608 0 0.0104557
-0.996003 0 0.496011
0.809604 0 0.327729
0.765712 0 0.293158
0.689978 0 0.238035
-0.296803 0 0.0440459
0.249244 0 0.0310613
-0.990598 1 1.98124
0.831268 0 0.345503
0.998703 0 0.498704
--------
0.164761 0 0.0135731
-0.999856 0 0.499856
0.939553 0 0.44138
0.998055 0 0.498057
0.623834 0 0.194585
-0.18568 0 0.0172385
-0.803761 0 0.323016
0.961069 1 0.000757812
-0.963725 0 0.464383
0.980219 0 0.480414
--------
0.752609 0 0.28321
-0.967114 0 0.467655
0.958053 0 0.458933
0.974283 0 0.474614
0.999461 1 1.45393e-007
0.844117 0 0.356267
0.38587 0 0.0744477
0.670846 0 0.225017
-0.90397 0 0.408581
0.0457408 0 0.00104611
--------
0.960071 0 0.460868
0.957614 0 0.458512
0.711688 1 0.0415619
-0.908142 0 0.412361
-0.676284 0 0.22868
-0.166052 0 0.0137866
0.995937 0 0.495946
-0.248475 0 0.0308698
0.863831 0 0.373102
-0.672524 0 0.226144
--------
0.623222 0 0.194203
0.655469 0 0.21482
0.928089 0 0.430674
0.952734 0 0.453852
0.992132 0 0.492163
0.958267 0 0.459138
-0.0561471 0 0.00157625
-0.946687 0 0.448108
-0.94014 1 1.88207
0.193731 0 0.0187659
--------
-0.14351 0 0.0102975
-0.996958 0 0.496962
0.97312 0 0.473482
0.989155 0 0.489214
0.472711 0 0.111728
0.127504 1 0.380624
0.701886 0 0.246322
0.955876 0 0.456849
-0.49421 0 0.122122
0.947447 0 0.448828
--------
0.687824 0 0.236551
0.743103 0 0.276101
0.588514 0 0.173174
-0.785183 0 0.308256
-0.987724 0 0.487799
0.999903 0 0.499903
0.799526 0 0.319621
0.429101 0 0.092064
0.924912 1 0.00281907
0.949174 0 0.450466
--------
0.728013 0 0.265001
-0.999983 0 0.499983
-0.0105931 0 5.61074e-005
0.981344 0 0.481518
0.992415 0 0.492444
-0.680243 0 0.231365
0.940465 1 0.00177222
0.993479 0 0.4935
0.876448 0 0.38408
0.892133 0 0.397951
--------
0.280853 0 0.0394393
-0.995715 0 0.495725
0.843985 0 0.356156
0.976034 0 0.476321
0.998314 0 0.498315
0.81421 0 0.331469
0.119479 0 0.00713756
0.970907 1 0.000423195
-0.600041 0 0.180024
0.0396139 0 0.000784629
--------
0.157744 0 0.0124415
-0.369705 0 0.0683408
0.948258 0 0.449597
0.840997 1 0.012641
0.725283 0 0.263018
0.999636 0 0.499636
-0.968687 0 0.469177
-0.706238 0 0.249386
-0.891652 0 0.397522
0.911092 0 0.415044
--------
-0.598046 0 0.178829
0.475216 0 0.112915
-0.394355 0 0.0777578
0.686067 0 0.235344
0.295123 1 0.248426
0.528204 0 0.1395
-0.980623 0 0.480811
-0.939988 0 0.441789
-0.832581 0 0.346595
0.728178 0 0.265121
--------
0.37691 0 0.0710307
-0.99998 0 0.49998
-0.985966 0 0.486065
-0.215735 0 0.0232708
0.997514 0 0.497517
-0.465623 0 0.108402
0.751958 1 0.0307624
0.998874 0 0.498874
0.895631 0 0.401077
0.907639 0 0.411905
--------
0.202478 0 0.0204988
0.329391 1 0.224858
0.966461 0 0.467023
0.972162 0 0.472549
0.997966 0 0.497968
-0.998114 0 0.498116
0.794087 0 0.315287
-0.981599 0 0.481768
-0.992435 0 0.492464
0.816052 0 0.33297
--------
-0.487793 0 0.118971
-0.897833 0 0.403052
0.979075 0 0.479294
0.975118 0 0.475427
0.991925 0 0.491958
0.972914 0 0.47328
-0.213296 0 0.0227475
-0.566461 0 0.160439
-0.662192 0 0.219249
0.867516 1 0.00877603
--------
0.97148 0 0.471887
0.638211 0 0.203657
-0.30519 0 0.0465704
-0.990507 0 0.490552
-0.981096 0 0.481274
0.632264 0 0.199879
0.686098 0 0.235365
0.517014 0 0.133652
0.495996 0 0.123006
-0.619884 1 1.31201
--------
0.628387 0 0.197435
-0.999879 0 0.499879
0.960956 0 0.461718
0.998919 0 0.498919
0.993518 0 0.493539
-0.923598 0 0.426516
0.94247 1 0.00165487
0.824834 0 0.340175
-0.754481 0 0.284621
0.966029 0 0.466606
--------
0.388659 1 0.186869
-0.983623 0 0.483758
0.990171 0 0.490219
0.992057 0 0.492088
0.997326 0 0.49733
0.976119 0 0.476404
-0.961493 0 0.462234
-0.368136 0 0.0677621
-0.42632 0 0.0908745
0.367121 0 0.0673889
--------
-0.0915572 0 0.00419136
-0.985329 0 0.485437
0.31449 0 0.0494519
0.657661 1 0.058598
0.86343 0 0.372756
0.999892 0 0.499892
-0.947413 0 0.448795
0.788167 0 0.310603
0.780798 0 0.304823
0.644843 0 0.207911
--------
0.836495 0 0.349862
-0.461912 0 0.106682
0.398815 0 0.0795267
0.253501 0 0.0321313
-0.994597 0 0.494612
0.993221 0 0.493244
-0.828425 0 0.343144
-0.476902 1 1.09062
0.936968 0 0.438954
0.152121 0 0.0115704
--------
0.822935 0 0.338611
0.351632 0 0.0618226
0.310378 1 0.237789
-0.174566 0 0.0152367
0.797762 0 0.318212
0.99724 0 0.497243
0.931071 0 0.433446
0.670765 0 0.224963
0.963717 0 0.464375
0.432134 0 0.0933698
--------
-0.707977 0 0.250616
0.611494 0 0.186962
0.594875 0 0.176938
0.479649 0 0.115032
0.991866 0 0.491899
-0.138417 0 0.00957968
-0.786444 0 0.309247
-0.687764 0 0.236509
-0.999908 1 1.99982
0.9493 0 0.450585
--------
0.914727 0 0.418363
-0.876395 0 0.384034
0.967966 1 0.000513093
-0.325986 0 0.0531336
0.962818 0 0.463509
0.981896 0 0.482059
-0.858803 0 0.368771
0.859189 0 0.369103
0.474844 0 0.112738
-0.542382 0 0.147089
--------
0.546766 0 0.149477
0.200719 0 0.0201441
-0.738423 0 0.272634
-0.877133 0 0.384681
0.919221 0 0.422484
0.945851 0 0.447317
-0.743337 0 0.276275
0.471289 0 0.111057
-0.992723 0 0.49275
0.672545 1 0.0536133
--------
0.392567 0 0.0770544
-0.998996 0 0.498996
0.994616 0 0.49463
0.998652 0 0.498653
0.624529 1 0.0704891
0.269659 0 0.0363581
-0.893505 0 0.399176
0.181054 0 0.0163903
-0.937859 0 0.43979
0.979321 0 0.479535
--------
0.713699 0 0.254683
-0.9737 0 0.474046
-0.78148 0 0.305355
-0.0251367 0 0.000315927
-0.973219 1 1.9468
-0.0411082 0 0.000844943
0.950533 0 0.451757
0.00959045 0 4.59884e-005
0.998702 0 0.498703
0.290015 0 0.0420543
--------
0.457163 0 0.104499
-0.999963 0 0.499963
-0.556346 0 0.15476
0.978188 0 0.478426
0.983362 0 0.483501
-0.791558 0 0.313282
0.902106 1 0.00479166
0.99546 0 0.49547
0.907923 0 0.412162
0.836004 0 0.349451
--------
-0.155227 0 0.0120478
-0.950122 0 0.451366
-0.389644 0 0.0759112
0.930566 0 0.432977
0.697144 1 0.0458609
0.231551 0 0.0268079
0.432337 0 0.0934575
0.884727 0 0.391371
-0.487799 0 0.118974
-0.450601 0 0.101521
--------
0.536584 0 0.143961
-0.998502 0 0.498503
0.998259 0 0.49826
0.996568 0 0.496574
0.962786 0 0.463479
0.447828 0 0.100275
-0.573672 0 0.16455
-0.797221 0 0.317781
-0.221865 0 0.024612
0.967497 1 0.000528222
--------
0.928249 0 0.430823
-0.39107 0 0.0764678
0.856086 0 0.366442
0.65827 0 0.21666
0.991686 0 0.49172
0.993138 0 0.493161
-0.713512 0 0.25455
0.0107067 1 0.489351
0.399912 0 0.0799647
-0.865613 0 0.374643
--------
-0.0947283 1 0.599215
-0.998982 0 0.498983
0.670606 0 0.224856
0.991389 0 0.491426
0.991263 0 0.491302
0.968263 0 0.468767
-0.0877149 0 0.00384695
0.998872 0 0.498872
-0.315389 0 0.049735
0.646207 0 0.208792
--------
0.714769 0 0.255447
0.981496 0 0.481668
0.475987 0 0.113282
-0.872965 0 0.381034
0.812976 0 0.330465
-0.995185 0 0.495196
0.936682 0 0.438686
-0.882766 0 0.389638
-0.995056 0 0.495068
-0.525973 1 1.1643
--------
0.995507 0 0.495517
-0.558447 0 0.155931
0.980019 1 0.000199615
0.369596 0 0.0683005
0.853986 0 0.364646
-0.166904 0 0.0139284
0.927515 0 0.430142
0.980014 0 0.480214
0.418719 0 0.0876626
-0.717139 0 0.257144
--------
0.884944 0 0.391563
-0.947301 0 0.448689
0.25465 0 0.0324232
0.866476 0 0.375391
0.857696 0 0.367821
0.940472 0 0.442244
-0.946262 0 0.447706
0.959104 0 0.459941
-0.935282 0 0.437377
-0.185316 1 0.702487
--------
0.219837 0 0.0241642
0.992226 0 0.492256
0.225313 0 0.025383
-0.606694 0 0.184039
-0.978211 0 0.478449
-0.910154 1 1.82434
0.683251 0 0.233416
0.557674 0 0.1555
-0.974194 0 0.474527
-0.565221 0 0.159737
--------
-0.796225 0 0.316987
0.536663 1 0.107341
0.997225 0 0.497229
0.946783 0 0.448199
0.896524 0 0.401878
-0.99588 0 0.495888
-0.242298 0 0.0293542
-0.997692 0 0.497695
-0.909611 0 0.413696
0.842956 0 0.355287
--------
0.979741 0 0.479946
0.404843 0 0.0819488
0.946821 0 0.448235
0.910653 0 0.414644
-0.8866 0 0.39303
-0.95481 1 1.91064
0.214806 0 0.0230708
0.888037 0 0.394304
-0.939919 0 0.441724
-0.982823 0 0.482971
--------
-0.891432 0 0.397326
-0.490614 0 0.120351
-0.152758 0 0.0116675
0.802962 0 0.322374
0.998665 0 0.498666
-0.99622 0 0.496227
0.558651 0 0.156045
-0.060857 0 0.00185179
-0.998333 0 0.498335
0.899103 1 0.00509012
--------
-0.978407 0 0.47864
-0.946528 1 1.89449
0.797452 0 0.317965
0.911213 0 0.415155
0.889166 0 0.395308
-0.994735 0 0.494749
0.905599 0 0.410055
-0.997871 0 0.497873
0.0425751 0 0.000906318
0.99875 0 0.49875
--------
0.592873 0 0.175749
-0.999901 0 0.499901
0.78173 1 0.0238208
0.491813 0 0.12094
0.98813 0 0.4882
-0.967884 0 0.468399
-0.0916781 0 0.00420244
-0.889096 0 0.395246
0.521377 0 0.135917
0.997113 0 0.497117
--------
-0.644018 0 0.207379
-0.696389 0 0.242479
0.842138 0 0.354598
0.830851 1 0.0143057
0.724673 0 0.262575
0.999359 0 0.499359
-0.845419 0 0.357367
0.92386 0 0.426759
0.870756 0 0.379108
0.306881 0 0.047088
--------
-0.769849 0 0.296333
-0.997321 0 0.497324
0.94653 1 0.00142949
0.977156 0 0.477417
0.621212 0 0.192952
-0.890293 0 0.396311
0.823254 0 0.338874
-0.981988 0 0.482151
0.623898 0 0.194624
0.997218 0 0.497222
--------
-0.625704 0 0.195753
-0.974411 0 0.474738
0.909226 0 0.413346
0.98435 1 0.00012246
0.944785 0 0.44631
0.999109 0 0.499109
-0.874829 0 0.382663
0.861932 0 0.371463
0.498035 0 0.124019
0.645553 0 0.208369
--------
-0.977838 0 0.478084
-0.74758 0 0.279438
0.899555 0 0.4046
0.998887 0 0.498887
0.870978 0 0.379301
0.999244 1 2.85443e-007
-0.735491 0 0.270474
0.726007 0 0.263543
-0.898239 0 0.403417
0.920002 0 0.423202
--------
0.90372 0 0.408355
-0.994911 0 0.494924
0.986385 0 0.486478
0.994319 0 0.494335
0.999296 0 0.499297
0.570422 0 0.162691
-0.113039 0 0.00638893
0.931742 0 0.434072
-0.771154 0 0.297339
-0.517081 1 1.15077
--------
-0.687974 0 0.236654
0.555949 1 0.0985908
-0.734052 0 0.269416
0.454383 0 0.103232
0.882001 0 0.388963
-0.758393 0 0.28758
-0.324637 0 0.0526947
-0.249694 0 0.0311736
-0.996017 0 0.496025
0.788144 0 0.310585
--------
0.179423 0 0.0160963
-0.999713 0 0.499713
0.619981 0 0.192188
-0.0352794 0 0.000622319
0.963777 0 0.464433
-0.920628 0 0.423778
0.375245 0 0.0704045
-0.955605 1 1.91219
0.740304 0 0.274025
0.999338 0 0.499339
--------
0.859725 0 0.369564
-0.990448 0 0.490494
0.385865 0 0.0744457
0.581724 0 0.169202
0.995463 0 0.495473
0.968809 0 0.469296
0.17079 1 0.343795
0.945609 0 0.447088
-0.953126 0 0.454225
0.998171 0 0.498172
--------
0.283591 0 0.040212
-0.999958 0 0.499958
-0.900167 1 1.80532
0.949469 0 0.450745
0.97733 0 0.477587
-0.984616 0 0.484734
0.809071 0 0.327298
0.989427 0 0.489483
0.888193 0 0.394443
0.713799 0 0.254755
--------
0.234112 0 0.0274042
-0.995484 0 0.495494
0.995567 0 0.495577
0.985933 0 0.486032
0.94753 0 0.448907
0.947865 0 0.449224
-0.33658 0 0.0566431
-0.647199 0 0.209433
0.477001 1 0.136764
0.961415 0 0.46216
--------
0.366308 0 0.0670908
0.628165 0 0.197296
0.45245 1 0.149906
-0.155284 0 0.0120565
-0.521411 0 0.135935
0.8923 0 0.398099
0.996976 0 0.496981
0.623466 0 0.194355
0.928579 0 0.431129
0.765094 0 0.292685
--------
-0.923799 0 0.426702
-0.987725 0 0.4878
0.236509 1 0.29146
0.975871 0 0.476162
0.942487 0 0.444141
-0.752452 0 0.283092
-0.230768 0 0.0266268
0.92412 0 0.426999
-0.990194 0 0.490243
0.992393 0 0.492422
--------
0.678779 0 0.230371
-0.999158 0 0.499158
-0.562816 0 0.158381
0.924297 0 0.427162
0.781127 0 0.30508
-0.990712 1 1.98147
0.314822 0 0.0495564
0.983148 0 0.48329
-0.109505 0 0.00599564
-0.0145514 0 0.000105871
--------
0.550618 1 0.100972
-0.898142 0 0.403329
-0.0256613 0 0.00032925
0.763077 0 0.291143
0.99974 0 0.49974
-0.848353 0 0.359852
0.702152 0 0.246509
-0.446185 0 0.0995405
-0.976129 0 0.476414
0.48141 0 0.115878
--------
0.557272 0 0.155276
-0.997147 0 0.497151
0.995493 0 0.495504
0.976916 0 0.477183
0.90655 0 0.410917
-0.692112 0 0.23951
-0.718096 0 0.257831
-0.952949 1 1.907
-0.622637 0 0.193838
0.981966 0 0.482128
--------
0.605947 0 0.183586
-0.916143 0 0.419659
-0.0689271 0 0.00237547
0.939351 0 0.44119
0.62256 1 0.0712305
0.936266 0 0.438297
-0.220316 0 0.0242697
0.982323 0 0.482479
-0.493835 0 0.121937
-0.907016 0 0.411339
--------
0.570747 0 0.162876
-0.997916 0 0.497918
0.998212 0 0.498213
0.991637 0 0.491672
0.962561 0 0.463262
0.673384 0 0.226723
-0.619802 0 0.192077
-0.891965 0 0.397801
-0.0198454 0 0.000196919
0.968941 1 0.00048233
--------
0.680037 0 0.231225
-0.999119 0 0.49912
-0.996935 0 0.49694
-0.828021 0 0.342809
0.863991 0 0.373241
-0.214608 0 0.0230282
0.856911 0 0.367149
0.90738 1 0.00428923
0.996833 0 0.496838
0.597594 0 0.178559
--------
0.387964 0 0.0752579
0.545433 0 0.148749
0.03441 0 0.000592023
0.454666 0 0.10336
-0.991082 0 0.491122
0.998383 0 0.498385
0.136888 0 0.00936921
0.953513 0 0.454594
0.97987 1 0.000202602
-0.567412 0 0.160978
--------
0.655669 0 0.214951
-0.640708 0 0.205253
0.861614 0 0.371189
0.505918 1 0.122059
-0.236145 0 0.0278822
0.986352 0 0.486445
-0.718369 0 0.258027
-0.996967 0 0.496972
0.961105 0 0.461861
0.971436 0 0.471844
--------
0.974137 0 0.474471
0.905423 0 0.409895
-0.188453 1 0.70621
-0.896658 0 0.401997
-0.969459 0 0.469925
-0.0170047 0 0.000144581
0.951965 0 0.453118
0.620982 0 0.192809
0.957329 0 0.458239
-0.945907 0 0.44737
--------
-0.411534 0 0.08468
-0.878779 1 1.7649
0.328265 0 0.0538789
0.721207 0 0.26007
0.803694 0 0.322962
-0.990264 0 0.490311
-0.300877 0 0.0452635
0.798457 0 0.318767
-0.9932 0 0.493224
0.833801 0 0.347612
--------
0.969289 0 0.46976
0.670353 1 0.0543337
0.953996 0 0.455054
-0.508266 0 0.129167
-0.800957 0 0.320766
-0.66869 0 0.223573
0.350818 0 0.0615368
0.915385 0 0.418965
-0.664407 0 0.220718
-0.966039 0 0.466616
--------
0.578929 0 0.167579
0.364708 0 0.066506
0.977855 0 0.4781
-0.0813035 0 0.00330513
-0.473151 0 0.111936
-0.518786 0 0.13457
0.143358 0 0.0102757
0.856546 0 0.366835
0.239045 1 0.289527
-0.98776 0 0.487835
--------
-0.974429 0 0.474756
-0.602393 0 0.181439
-0.983026 0 0.48317
0.321568 1 0.230135
0.477831 0 0.114161
0.999725 0 0.499725
-0.926539 0 0.429238
0.990818 0 0.49086
0.752939 0 0.283458
0.481427 0 0.115886
--------
-0.344991 0 0.0595095
-0.99736 0 0.497364
0.900176 0 0.405158
0.999038 0 0.499039
0.986404 0 0.486496
-0.925135 0 0.427938
0.921782 1 0.00305906
0.681945 0 0.232525
-0.773964 0 0.29951
0.841061 0 0.353692
--------
-0.278722 0 0.038843
0.544551 1 0.103717
0.782548 0 0.306191
-0.855732 0 0.366139
-0.993234 0 0.493257
-0.830576 0 0.344929
0.969718 0 0.470177
-0.532179 0 0.141607
0.989975 0 0.490025
0.414635 0 0.085961
--------
-0.122568 1 0.63008
-0.857383 0 0.367553
0.924261 0 0.427129
0.975524 0 0.475824
0.844707 0 0.356765
0.992809 0 0.492835
-0.209305 0 0.0219043
-0.925624 0 0.42839
0.828444 0 0.34316
0.96939 0 0.469858
--------
0.989101 0 0.48916
-0.817335 0 0.334018
0.907356 0 0.411647
-0.397304 1 0.97623
0.980201 0 0.480397
0.868328 0 0.376997
0.0313159 0 0.000490342
-0.885397 0 0.391964
-0.213174 0 0.0227215
0.908563 0 0.412744
--------
-0.92539 0 0.428174
0.694191 1 0.0467594
0.995797 0 0.495805
0.988581 0 0.488646
0.993004 0 0.493028
-0.993404 0 0.493426
-0.295882 0 0.0437731
-0.992169 0 0.4922
-0.995756 0 0.495765
0.569882 0 0.162383
--------
-0.745032 1 1.52257
-0.977241 0 0.4775
0.948345 0 0.449679
0.994975 0 0.494988
0.988066 0 0.488138
-0.188612 0 0.0177873
-0.259061 0 0.0335564
-0.873302 0 0.381328
